name_main,name_sub,true_label,cosine_similarity,confidence_ice,prob_similarity,confidence_sia,trust_gap,smiles_main,smiles_sub,mz_main,mz_sub,mass_diff,peaks_main,peaks_sub
MassSpecGymID0029509,MassSpecGymID0039728,1.0,0.9983453285452312,0.49834532854523117,0.6821480393409729,0.1821480393409729,0.31619728920425827,c1ccc2c(c1)[nH]c1ncccc12,c1ccc2c(c1)[nH]c1ccncc12,169.076,169.076,0.0,"[(113.0381, 0.04100408), (114.0338, 0.0115902), (114.0459, 0.08053086999999999), (115.0538, 0.26862839), (116.0507, 0.03401393), (117.0568, 0.042721600000000005), (125.0376, 0.00661782), (128.0486, 0.02949796), (129.0444, 0.012262789999999999), (129.0562, 0.009596440000000001), (139.0412, 0.00941629), (140.0488, 0.90793899), (141.0561, 0.52803267), (142.0533, 0.08232044), (142.0595, 0.07338458), (143.0582, 0.01160221), (152.0484, 0.008011049999999999), (153.0436, 0.0060773500000000005), (165.043, 0.00584915), (166.0518, 0.04942349), (167.0593, 0.16814796999999998), (168.0674, 1.0), (169.0731, 0.20595724), (170.0768, 0.02416527)]","[(113.0381, 0.04004004004004004), (114.0338, 0.011011011011011011), (114.0459, 0.08008008008008008), (115.0538, 0.2682682682682683), (116.0507, 0.03303303303303303), (117.0568, 0.042042042042042045), (125.0376, 0.006006006006006006), (128.0486, 0.02902902902902903), (129.0444, 0.012012012012012012), (129.0562, 0.009009009009009009), (139.0412, 0.009009009009009009), (140.0488, 0.9079079079079079), (141.0561, 0.5275275275275275), (142.0533, 0.08208208208208208), (142.0595, 0.07307307307307308), (143.0582, 0.011011011011011011), (152.0484, 0.008008008008008008), (153.0436, 0.006006006006006006), (165.043, 0.005005005005005005), (166.0518, 0.04904904904904905), (167.0593, 0.16716716716716717), (168.0674, 1.0), (169.0731, 0.20520520520520522), (170.0768, 0.024024024024024024)]"
MassSpecGymID0004779,MassSpecGymID0005450,1.0,0.8598915826428585,0.3598915826428585,0.543821394443512,0.04382139444351196,0.3160701881993465,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(91.0544, 0.03003003003003003), (165.0699, 0.014014014014014014), (166.0773, 0.025025025025025027), (179.0845, 0.006006006006006006), (181.0998, 0.011011011011011011), (189.0316, 0.006006006006006006), (256.1247, 0.012012012012012012), (261.0665, 0.011011011011011011), (277.0619, 0.006006006006006006), (279.0796, 0.005005005005005005), (369.1251, 1.0)]","[(91.0544, 0.014014014014014014), (107.0487, 0.004004004004004004), (165.0693, 0.016016016016016016), (166.0775, 0.02002002002002002), (181.1001, 0.006006006006006006), (196.087, 0.004004004004004004), (243.0554, 0.013013013013013013), (261.0667, 0.013013013013013013), (279.0797, 0.003003003003003003), (369.1245, 1.0)]"
MassSpecGymID0004783,MassSpecGymID0005453,1.0,0.8598915826428585,0.3598915826428585,0.5526578426361084,0.0526578426361084,0.3072337400067501,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(65.0388, 0.006006006006006006), (91.0538, 0.09109109109109109), (107.0486, 0.01001001001001001), (153.0096, 0.004004004004004004), (153.0699, 0.007007007007007007), (165.0691, 0.03403403403403404), (166.077, 0.08008008008008008), (167.0816, 0.004004004004004004), (178.0771, 0.005005005005005005), (179.0853, 0.021021021021021023), (180.0912, 0.004004004004004004), (181.1006, 0.03903903903903904), (182.1056, 0.003003003003003003), (187.0151, 0.004004004004004004), (189.0304, 0.02002002002002002), (197.0948, 0.013013013013013013), (241.0991, 0.007007007007007007), (243.0568, 0.014014014014014014), (244.0587, 0.003003003003003003), (256.1234, 0.021021021021021023), (261.0674, 0.028028028028028028), (262.0691, 0.004004004004004004), (271.1475, 0.006006006006006006), (277.0618, 0.012012012012012012), (279.0785, 0.023023023023023025), (351.1118, 0.003003003003003003), (369.125, 1.0)]","[(65.0388, 0.006006006006006006), (91.0539, 0.02702702702702703), (107.0492, 0.015015015015015015), (165.0696, 0.03203203203203203), (166.0773, 0.06706706706706707), (181.1007, 0.014014014014014014), (189.0307, 0.005005005005005005), (199.1119, 0.005005005005005005), (243.0566, 0.042042042042042045), (256.124, 0.021021021021021023), (261.0672, 0.03203203203203203), (279.0783, 0.023023023023023025), (369.1246, 1.0)]"
MassSpecGymID0190069,MassSpecGymID0193253,1.0,0.8852768375622948,0.3852768375622948,0.5858534574508667,0.0858534574508667,0.2994233801114281,CCC1CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)O1,CCC1CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)OC(C)CC2CCC(O2)C(C)C(=O)O1,765.47835,751.4627,14.015649999999937,"[(55.054092, 0.43711), (67.054001, 0.48488), (69.033211, 0.35388), (69.069641, 0.22047), (71.048882, 0.19397999999999999), (79.05394, 0.49823), (81.069595, 0.71474), (83.048859, 0.23544), (83.085281, 0.27615), (91.054016, 0.17456), (93.069641, 1.0), (95.049171, 0.07658000000000001), (97.064636, 0.17651), (97.100998, 0.43772), (107.085289, 0.6557), (111.080193, 0.59369), (121.101021, 0.33845), (125.05941, 0.33999), (125.095833, 0.66226), (135.117401, 0.08346), (139.111313, 0.12344), (143.071121, 0.08236), (167.106873, 0.10833999999999999), (173.542267, 0.09584)]","[(55.054031, 0.20961), (67.05394, 0.29118), (69.033195, 0.30643), (69.069595, 0.13082000000000002), (71.048882, 0.08616), (77.038368, 0.04167), (79.053925, 0.15710000000000002), (81.069565, 0.17697), (83.048828, 0.09602000000000001), (83.085236, 0.24162), (91.053917, 0.14009), (93.069557, 1.0), (95.048927, 0.05727), (97.064415, 0.09591), (97.101006, 0.08667), (107.08519, 0.18716000000000002), (111.080109, 0.71273), (121.100876, 0.3071), (125.059448, 0.24318), (125.095901, 0.18041000000000001), (139.111221, 0.05652), (143.069885, 0.07886), (149.095886, 0.05027), (167.106567, 0.11922)]"
MassSpecGymID0067786,MassSpecGymID0068433,1.0,0.9824807677949664,0.4824807677949664,0.6866244673728943,0.1866244673728943,0.2958563004220721,c1ccc2nc3ccc4ccccc4c3cc2c1,c1ccc2nc3c(ccc4ccccc43)cc2c1,230.0964,230.0964,0.0,"[(229.0881, 0.00253585), (230.0963, 1.0)]","[(229.0881, 0.003003003003003003), (230.0963, 1.0)]"
MassSpecGymID0004794,MassSpecGymID0005443,1.0,0.8598915826428585,0.3598915826428585,0.5691696405410767,0.06916964054107666,0.2907219421017818,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.1250221008,369.125,2.210079998121728e-05,"[(91.054227, 0.1001001001001001), (107.049141, 0.01001001001001001), (165.069877, 0.03403403403403404), (166.077702, 0.08408408408408409), (179.085527, 0.026026026026026026), (181.101177, 0.04504504504504504), (189.031122, 0.02702702702702703), (197.096091, 0.014014014014014014), (243.056943, 0.018018018018018018), (256.124652, 0.028028028028028028), (261.067507, 0.04104104104104104), (277.062422, 0.015015015015015015), (279.078072, 0.03203203203203203), (369.125022, 1.0)]","[(65.0387, 0.018018018018018018), (91.0543, 0.1091091091091091), (107.0489, 0.05205205205205205), (153.0699, 0.016016016016016016), (165.0697, 0.14314314314314314), (166.0775, 0.2002002002002002), (167.0801, 0.021021021021021023), (179.0847, 0.01901901901901902), (181.101, 0.05305305305305305), (189.0303, 0.018018018018018018), (196.0881, 0.011011011011011011), (199.111, 0.015015015015015015), (241.1, 0.01701701701701702), (243.0563, 0.15915915915915915), (244.0609, 0.016016016016016016), (256.1234, 0.04604604604604605), (261.0671, 0.0890890890890891), (262.0691, 0.011011011011011011), (279.0777, 0.06106106106106106), (369.1244, 1.0)]"
MassSpecGymID0004782,MassSpecGymID0005452,1.0,0.8598915826428585,0.3598915826428585,0.571867823600769,0.07186782360076904,0.28802375904208943,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,369.125,369.125,0.0,"[(65.0384, 0.1091091091091091), (91.0543, 1.0), (92.0575, 0.037037037037037035), (105.0703, 0.02902902902902903), (107.0484, 0.08308308308308308), (121.0653, 0.023023023023023025), (141.0697, 0.02702702702702703), (153.0098, 0.03303303303303303), (153.0689, 0.05105105105105105), (165.0698, 0.3863863863863864), (166.0772, 0.6146146146146146), (167.081, 0.04504504504504504), (169.101, 0.015015015015015015), (178.0775, 0.08008008008008008), (179.0849, 0.1961961961961962), (180.0908, 0.024024024024024024), (181.1008, 0.18218218218218218), (187.0132, 0.01701701701701702), (189.0301, 0.11511511511511512), (197.0961, 0.08108108108108109), (198.0988, 0.015015015015015015), (241.1003, 0.036036036036036036), (243.0566, 0.1001001001001001), (255.1166, 0.03303303303303303), (256.1237, 0.12412412412412413), (257.1273, 0.015015015015015015), (261.0669, 0.14614614614614616), (271.1472, 0.01701701701701702), (277.0604, 0.04004004004004004), (279.0784, 0.2172172172172172), (369.1251, 0.4874874874874875)]","[(65.0393, 0.06906906906906907), (77.0389, 0.025025025025025027), (79.0538, 0.07007007007007007), (91.0543, 0.4964964964964965), (92.058, 0.021021021021021023), (105.0691, 0.013013013013013013), (107.0488, 0.3163163163163163), (108.0542, 0.018018018018018018), (109.0647, 0.031031031031031032), (141.0702, 0.037037037037037035), (153.0083, 0.021021021021021023), (153.0706, 0.05905905905905906), (154.0177, 0.02002002002002002), (165.0695, 0.5015015015015015), (166.0773, 0.8968968968968969), (167.0814, 0.057057057057057055), (171.0183, 0.014014014014014014), (178.0758, 0.012012012012012012), (179.0852, 0.07007007007007007), (180.0936, 0.042042042042042045), (181.1013, 0.14914914914914915), (182.1046, 0.022022022022022022), (189.0301, 0.036036036036036036), (196.0877, 0.057057057057057055), (197.0947, 0.01901901901901902), (199.112, 0.036036036036036036), (215.0615, 0.01701701701701702), (229.0984, 0.016016016016016016), (241.1016, 0.055055055055055056), (243.0567, 0.6046046046046046), (244.0608, 0.05005005005005005), (255.1157, 0.04804804804804805), (256.1237, 0.16516516516516516), (257.1267, 0.022022022022022022), (261.0671, 0.2032032032032032), (262.0697, 0.03003003003003003), (271.1498, 0.016016016016016016), (279.0774, 0.2672672672672673), (280.0822, 0.021021021021021023), (351.112, 0.013013013013013013), (369.1247, 1.0)]"
MassSpecGymID0232803,MassSpecGymID0234613,1.0,0.9649333965885332,0.46493339658853317,0.6818321347236633,0.18183213472366333,0.28310126186486984,CCOc1ccc2[nH]c(SCCN3CCOCC3)nc2c1,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OCCN1CCOCC1,308.14272,561.20116,253.05843999999996,"[(41.038525, 0.005719999999999999), (42.033798, 0.06152), (45.033443, 0.013879999999999998), (56.049614, 0.0048), (58.06501, 0.00823), (68.049362, 0.00857), (70.06498, 0.24495), (84.080658, 0.08683), (85.052094, 0.0042), (86.096268, 0.02913), (114.091286, 1.0), (114.099266, 0.01381), (114.105843, 0.01164), (114.109612, 0.00766), (193.043442, 0.009689999999999999), (221.074707, 0.007019999999999999)]","[(68.049126, 0.008100000000000001), (70.064919, 0.12729), (84.080582, 0.054509999999999996), (86.096252, 0.01662), (114.091209, 1.0), (114.099174, 0.0158), (114.109833, 0.006710000000000001)]"
MassSpecGymID0227095,MassSpecGymID0227554,1.0,0.9635663986131404,0.4635663986131404,0.6821045875549316,0.18210458755493164,0.2814618110582088,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,299.15765,324.1529,24.99525,"[(42.033749, 0.01858), (43.041561, 0.005540000000000001), (44.049351, 0.01312), (55.0541, 0.0027700000000000003), (56.049301, 0.004079999999999999), (58.061176, 0.00622), (58.064926, 1.0), (58.068356, 0.020569999999999998), (58.070118, 0.021419999999999998), (58.071716, 0.01058), (58.073879, 0.00383), (70.06485, 0.0023899999999999998), (71.072746, 0.00563), (85.088295, 0.00949), (100.111809, 0.24645), (100.118576, 0.0035299999999999997), (124.021339, 0.0021), (179.073135, 0.01699), (180.06192, 0.0028899999999999998), (180.080902, 0.10398999999999999), (180.099289, 0.00268), (198.037186, 0.0025700000000000002), (199.045334, 0.0144), (206.097, 0.0028899999999999998), (212.053253, 0.05672), (212.076523, 0.0023499999999999997), (220.112717, 0.00307), (221.120682, 0.0028699999999999997)]","[(42.033966, 0.01882), (42.036152, 0.00039), (43.041817, 0.0025900000000000003), (44.049587, 0.01054), (46.065254, 0.0013900000000000002), (55.054287, 0.00366), (56.049545, 0.0059299999999999995), (57.057388, 0.00084), (57.069927, 0.00181), (58.03894, 0.00037), (58.05629, 0.00124), (58.058247, 0.00438), (58.06514, 1.0), (58.070465, 0.010780000000000001), (58.071873, 0.00857), (58.073925, 0.00344), (58.07584, 0.00198), (58.077736, 0.00113), (70.065163, 0.0032400000000000003), (71.072975, 0.0064800000000000005), (72.080856, 0.00201), (84.080887, 0.0014000000000000002), (85.088661, 0.010209999999999999), (91.054214, 0.00089), (100.096657, 0.00089), (100.112122, 0.17787), (100.124321, 0.00147), (100.127449, 0.0014199999999999998), (100.131882, 0.00055), (105.044945, 0.00035999999999999997), (109.011108, 0.00042), (129.069946, 0.00098), (130.066071, 0.00042), (130.077759, 0.00203), (131.06076, 0.00046), (131.085724, 0.00052), (144.080795, 0.00077), (145.088409, 0.00043), (148.021622, 0.00037999999999999997), (149.017075, 0.0006), (156.080963, 0.00041), (161.016495, 0.00049), (169.076248, 0.00042), (173.016983, 0.00048), (178.065979, 0.00034), (192.068924, 0.0007099999999999999), (193.076309, 0.00079), (203.060699, 0.0012), (204.06868, 0.013600000000000001), (205.031158, 0.00079), (205.040009, 0.00048), (205.076431, 0.11814999999999999), (205.12146, 0.00082), (205.134735, 0.00037999999999999997), (210.037643, 0.0028399999999999996), (218.084274, 0.001), (219.092224, 0.00055), (221.071518, 0.00227), (223.032974, 0.00334), (224.016479, 0.00035000000000000005), (224.040771, 0.0027600000000000003), (231.092102, 0.00251), (236.040787, 0.00067), (237.048645, 0.052939999999999994), (245.107773, 0.00189), (246.115219, 0.00106), (249.048279, 0.0013800000000000002), (250.056305, 0.0008), (251.064713, 0.0008500000000000001), (263.064606, 0.0014099999999999998), (264.071167, 0.0007599999999999999), (279.096313, 0.00048)]"
MassSpecGymID0005444,MassSpecGymID0008629,1.0,0.8762726450544929,0.37627264505449287,0.5959885716438293,0.09598857164382935,0.2802840734106635,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,369.125,369.125,0.0,"[(57.0686, 0.006006006006006006), (63.0241, 0.01001001001001001), (65.0388, 0.24324324324324326), (77.0388, 0.07807807807807808), (79.0541, 0.15815815815815815), (90.0456, 0.018018018018018018), (91.0543, 1.0), (93.0707, 0.005005005005005005), (103.0548, 0.005005005005005005), (105.0697, 0.006006006006006006), (107.0489, 0.23023023023023023), (108.0564, 0.013013013013013013), (109.0633, 0.04104104104104104), (115.0541, 0.012012012012012012), (119.0841, 0.004004004004004004), (128.0634, 0.005005005005005005), (129.0689, 0.008008008008008008), (141.0695, 0.04504504504504504), (142.077, 0.006006006006006006), (152.0602, 0.015015015015015015), (153.01, 0.01901901901901902), (153.0689, 0.01901901901901902), (154.0152, 0.018018018018018018), (154.0748, 0.01001001001001001), (164.0607, 0.01001001001001001), (165.07, 0.9029029029029029), (166.0769, 0.5365365365365365), (167.0808, 0.06106106106106106), (171.0193, 0.01001001001001001), (177.07, 0.004004004004004004), (178.0768, 0.031031031031031032), (179.0851, 0.062062062062062065), (180.0922, 0.02702702702702703), (181.0631, 0.021021021021021023), (181.1008, 0.009009009009009009), (182.0693, 0.007007007007007007), (184.0877, 0.005005005005005005), (187.019, 0.008008008008008008), (189.0314, 0.014014014014014014), (190.0771, 0.005005005005005005), (195.0795, 0.03903903903903904), (196.0871, 0.15215215215215216), (200.0371, 0.007007007007007007), (215.0616, 0.016016016016016016), (216.0658, 0.006006006006006006), (240.0922, 0.03203203203203203), (241.1005, 0.06606606606606606), (242.1048, 0.013013013013013013), (243.057, 0.1841841841841842), (244.059, 0.022022022022022022), (255.1148, 0.026026026026026026), (256.1234, 0.04104104104104104), (257.1261, 0.006006006006006006), (261.0672, 0.015015015015015015), (279.078, 0.04704704704704705), (280.0807, 0.004004004004004004)]","[(65.0388, 0.23523523523523523), (77.0387, 0.03203203203203203), (79.0554, 0.02002002002002002), (89.0379, 0.01001001001001001), (91.0544, 1.0), (107.0476, 0.036036036036036036), (109.065, 0.028028028028028028), (115.0521, 0.014014014014014014), (121.0655, 0.006006006006006006), (141.0709, 0.03903903903903904), (142.0786, 0.009009009009009009), (152.0626, 0.016016016016016016), (153.0076, 0.014014014014014014), (153.0682, 0.035035035035035036), (154.0775, 0.01001001001001001), (165.0696, 0.8998998998998999), (166.0769, 0.5325325325325325), (167.0812, 0.06706706706706707), (168.0919, 0.008008008008008008), (178.0764, 0.04904904904904905), (179.0848, 0.06106106106106106), (180.0919, 0.022022022022022022), (181.063, 0.01701701701701702), (181.1001, 0.026026026026026026), (184.0868, 0.007007007007007007), (187.0164, 0.009009009009009009), (195.0799, 0.05805805805805806), (196.0879, 0.16516516516516516), (197.0505, 0.009009009009009009), (197.0946, 0.01701701701701702), (211.0274, 0.006006006006006006), (215.0596, 0.016016016016016016), (216.092, 0.007007007007007007), (239.0867, 0.007007007007007007), (240.0934, 0.013013013013013013), (241.101, 0.04504504504504504), (242.1058, 0.01001001001001001), (243.0567, 0.15615615615615616), (243.1144, 0.009009009009009009), (244.0614, 0.025025025025025027), (253.0996, 0.007007007007007007), (254.109, 0.011011011011011011), (255.1153, 0.022022022022022022), (256.124, 0.025025025025025027), (261.0664, 0.009009009009009009), (279.0784, 0.04004004004004004)]"
MassSpecGymID0231280,MassSpecGymID0238594,1.0,0.9208212195320404,0.42082121953204044,0.6417991518974304,0.14179915189743042,0.27902206763461,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,663.41681,505.15348,158.26333000000005,"[(126.127609, 1.0), (126.136429, 0.0172), (289.641632, 0.02036), (663.418274, 0.08039)]","[(126.127563, 1.0), (505.154236, 0.09474)]"
MassSpecGymID0021844,MassSpecGymID0023743,1.0,0.9464467859218868,0.4464467859218868,0.6692584156990051,0.16925841569900513,0.2771883702228817,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CS(=O)(=O)O,Cc1cccc(C)c1N(Cn1cccn1)C(=O)C(=O)O,324.1013,274.1186,49.982699999999966,"[(134.0956, 1.0), (135.0987, 0.05905905905905906)]","[(117.0573, 0.031031031031031032), (118.0644, 0.1031031031031031), (119.0726, 0.08308308308308308), (132.0789, 0.07107107107107107), (133.084, 0.022022022022022022), (134.0958, 1.0), (135.0993, 0.06506506506506507)]"
MassSpecGymID0216684,MassSpecGymID0237309,1.0,0.8530911297389677,0.3530911297389677,0.5783425569534302,0.07834255695343018,0.27474857278553755,CCOc1ccc(C(CNC(=O)c2ccc(OC)cc2)c2c[nH]c3ccccc23)cc1OC,Clc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,445.21218,314.06908,131.1431,"[(51.022701, 0.00219), (53.03833, 0.00414), (77.038292, 0.01107), (79.053848, 0.00808), (92.025429, 0.01325), (95.04879, 0.036840000000000005), (105.044342, 0.014190000000000001), (107.048767, 0.0088), (125.059296, 0.04224), (130.064804, 0.0014399999999999999), (135.019363, 0.00328), (135.030182, 0.00398), (135.043655, 1.0), (135.054611, 0.04638), (135.063309, 0.01107), (135.067947, 0.00853), (135.075027, 0.0034899999999999996), (135.081223, 0.00212), (135.094864, 0.0013700000000000001), (136.047256, 0.00312), (142.064911, 0.00099), (149.059464, 0.0046500000000000005), (151.038528, 0.0051600000000000005), (158.059769, 0.00241), (176.070145, 0.00251), (177.091446, 0.00097), (179.069946, 0.00149), (192.064438, 0.00097), (236.106598, 0.00135)]","[(51.023026, 0.00647), (53.038513, 0.0040100000000000005), (58.960506, 0.0027400000000000002), (67.054115, 0.00442), (77.038528, 0.01621), (79.021408, 0.00261), (79.0541, 0.08842), (95.049034, 0.06937), (105.033424, 0.03712), (105.044601, 0.01188), (107.049286, 0.00294), (135.044113, 1.0), (135.063324, 0.00822), (135.06839, 0.00842), (135.07489, 0.00357)]"
MassSpecGymID0004894,MassSpecGymID0005547,1.0,0.9275466018057328,0.4275466018057328,0.6603376865386963,0.1603376865386963,0.2672089152670365,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,CCC(CCC(C)O)COP(=O)(Oc1ccccc1)Oc1ccccc1,391.2033,379.1669,12.036400000000015,"[(57.0705, 0.021021021021021023), (71.0862, 0.015015015015015015), (77.0385, 0.008008008008008008), (85.101, 0.007007007007007007), (95.0503, 0.002002002002002002), (149.0242, 0.004004004004004004), (152.0641, 0.002002002002002002), (157.0058, 0.002002002002002002), (215.0275, 0.002002002002002002), (233.035, 0.002002002002002002), (251.0466, 1.0), (252.0501, 0.07407407407407407), (391.201, 0.021021021021021023)]","[(69.0696, 0.05205205205205205), (77.0376, 0.007007007007007007), (111.1174, 0.03803803803803804), (129.1265, 0.01701701701701702), (152.0628, 0.003003003003003003), (153.0685, 0.004004004004004004), (251.0471, 1.0), (252.0509, 0.04604604604604605), (361.1522, 0.003003003003003003), (379.1668, 0.012012012012012012)]"
MassSpecGymID0215580,MassSpecGymID0239027,1.0,0.8549381656785775,0.3549381656785775,0.5897806286811829,0.08978062868118286,0.26515753699739464,N#Cc1c[nH]c2cc(OCc3ccccc3)c(OCc3ccccc3)cc2c1=O,O=c1cc(-c2ccc([N+](=O)[O-])cc2)[nH]c2c(-c3ccc(Cl)cc3)c(Cc3ccccc3)nn12,383.13902,457.10619,73.96717000000001,"[(65.038292, 0.039220000000000005), (91.046494, 0.00359), (91.053925, 1.0), (91.060242, 0.01832), (91.064049, 0.0126), (91.067238, 0.009479999999999999), (91.07106, 0.00414), (92.057266, 0.0037), (103.053925, 0.0027), (129.044617, 0.00859), (141.069901, 0.00624), (153.069946, 0.00642), (157.039597, 0.015069999999999998), (158.047409, 0.01167), (165.069977, 0.03571), (166.077835, 0.051399999999999994), (175.050323, 0.0033), (178.078522, 0.0028699999999999997), (179.08577, 0.00895), (181.101456, 0.01006), (185.034943, 0.00655), (186.04274, 0.00805), (187.050537, 0.009260000000000001), (201.030472, 0.0035499999999999998), (203.045639, 0.00551), (213.029129, 0.00431), (215.045654, 0.0128), (231.040817, 0.00411), (235.087418, 0.00298), (291.077332, 0.01536)]","[(91.053917, 1.0), (298.098297, 0.18436)]"
MassSpecGymID0221715,MassSpecGymID0237388,1.0,0.905620763898953,0.40562076389895296,0.6404841542243958,0.14048415422439575,0.2651366096745572,NC(=O)c1ncn(C2OC(CNCc3ccccc3)C(O)C2O)c1N,Nc1nnc(CNC2CC2c2ccc(OCc3ccccc3)cc2)o1,348.16663,337.1659,11.000729999999976,"[(44.04945, 0.00151), (55.017769, 0.00164), (55.029053, 0.0016200000000000001), (60.044193, 0.00507), (65.038406, 0.00795), (69.033264, 0.0034799999999999996), (72.044151, 0.00515), (84.055359, 0.0017299999999999998), (85.028084, 0.0028799999999999997), (91.05397, 1.0), (91.060043, 0.01337), (91.064316, 0.014539999999999999), (91.06707, 0.009300000000000001), (91.070999, 0.0033900000000000002), (91.07476, 0.0019), (96.044411, 0.00216), (96.055435, 0.0027700000000000003), (105.069649, 0.005410000000000001), (106.064835, 0.00222), (110.034698, 0.06929), (117.069557, 0.00203), (120.055237, 0.00291), (120.080566, 0.02257), (124.050224, 0.00232), (127.061264, 0.00392), (128.045303, 0.08891), (129.069626, 0.00376), (133.064774, 0.0020599999999999998), (138.066147, 0.00296), (140.045471, 0.0040999999999999995), (148.050629, 0.00221), (157.064728, 0.00172), (166.061172, 0.00938), (176.045609, 0.00345), (222.07579, 0.0018), (222.114182, 0.00229)]","[(43.029182, 0.0017599999999999998), (55.028957, 0.00512), (56.049347, 0.0021), (65.038452, 0.01311), (68.049355, 0.01593), (79.021149, 0.00226), (86.034737, 0.02334), (91.046852, 0.0032), (91.054077, 1.0), (91.060265, 0.01139), (91.064369, 0.01429), (91.067215, 0.009439999999999999), (91.071213, 0.00337), (91.075256, 0.00221), (98.034721, 0.005180000000000001), (107.049332, 0.00182), (117.069794, 0.00302), (118.065125, 0.00836), (119.049126, 0.00362), (120.080795, 0.00271), (132.080841, 0.01976), (133.052643, 0.00183), (133.088654, 0.00847), (144.081207, 0.00169), (146.060196, 0.021349999999999997), (148.075729, 0.04257), (152.951614, 0.0025), (160.075943, 0.022959999999999998), (161.083649, 0.01939)]"
